COUNTRY,Country,VAR,Variable,CUR,Currency,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LUX,Luxembourg,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,383.983,,
LUX,Luxembourg,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,447.157,,
LUX,Luxembourg,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,485.223,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,2620.617,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,2661.488,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,2762.201,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,2811.085,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,2865.49,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,2917.415,,
LUX,Luxembourg,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,2972.271,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,2550.59,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,2574.844,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,2671.181,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,2714.674,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,2793.458,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,2862.689,,
LUX,Luxembourg,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,2916.948,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,70.027,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,86.643,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,91.02,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,96.411,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,72.033,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,54.725,,
LUX,Luxembourg,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,55.323,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,14725.756,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,12541.944,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,12627.787,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,12457.415,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,13319.896,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,14310.959,,
MEX,Mexico,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,16605.584,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,13369.662,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,11512.672,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,11991.719,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,11868.809,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,12739.391,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,13948.982,,
MEX,Mexico,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,16208,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1356.093,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1029.272,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,636.068,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,588.606,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,580.505,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,361.977,,
MEX,Mexico,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,397.584,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,10245.526,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,8737.659,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,9000.644,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,9704.214,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,10734.422,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,11970.153,,
MEX,Mexico,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,12565.059,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,8567.681,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,7207.315,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,7254.917,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,7831.927,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,8448.726,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,9122.374,,
MEX,Mexico,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,9605.816,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1677.845,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1530.344,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1745.727,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,1872.287,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,2285.696,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2847.779,,
MEX,Mexico,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2959.243,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,13808.274,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,12786.798,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,14126.611,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,15051.511,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,15737.044,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,17060,,
NLD,Netherlands,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,15430,B; P,Break; Provisional value
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,9071.515,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,8866.798,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,9717.611,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,10307.511,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,10697.044,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,11731,,
NLD,Netherlands,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,9749,B; P,Break; Provisional value
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,4736.759,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,3920,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,4409,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,4744,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,5040,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,5329,,
NLD,Netherlands,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,5681,B; P,Break; Provisional value
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,14935.982,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,15059.134,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,15018.9,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,14948.535,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,15930.724,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,15644,,
NLD,Netherlands,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,17364,B; P,Break; Provisional value
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,14777.176,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,14830.134,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,14806.9,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,14747.535,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,15706.724,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,15428,,
NLD,Netherlands,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,15382,B; P,Break; Provisional value
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,158.806,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,229,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,212,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,201,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,224,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,216,,
NLD,Netherlands,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,1982,B; P,Break; Provisional value
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,NZD,New Zealand Dollar,6,Millions,,,9631,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,NZD,New Zealand Dollar,6,Millions,,,9624,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,NZD,New Zealand Dollar,6,Millions,,,9051,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,NZD,New Zealand Dollar,6,Millions,,,9292,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,NZD,New Zealand Dollar,6,Millions,,,8798,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,9112,,
NZL,New Zealand,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,NZD,New Zealand Dollar,6,Millions,,,10203,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,NZD,New Zealand Dollar,6,Millions,,,4234,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,NZD,New Zealand Dollar,6,Millions,,,4033,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,NZD,New Zealand Dollar,6,Millions,,,4208,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,NZD,New Zealand Dollar,6,Millions,,,4356,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,NZD,New Zealand Dollar,6,Millions,,,4584,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,NZD,New Zealand Dollar,6,Millions,,,4705,,
NZL,New Zealand,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,NZD,New Zealand Dollar,6,Millions,,,4947,,
NOR,Norway,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,NOK,Norwegian Krone,6,Millions,,,32576,,
NOR,Norway,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,NOK,Norwegian Krone,6,Millions,,,27594.999,,
NOR,Norway,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,NOK,Norwegian Krone,6,Millions,,,43103.004,,
NOR,Norway,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,NOK,Norwegian Krone,6,Millions,,,44404,B,Break
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,NOK,Norwegian Krone,6,Millions,,,26648.003,,
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,NOK,Norwegian Krone,6,Millions,,,25388.001,,
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,NOK,Norwegian Krone,6,Millions,,,27790.93,,
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,NOK,Norwegian Krone,6,Millions,,,29326.003,,
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,NOK,Norwegian Krone,6,Millions,,,31176.003,B,Break
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,NOK,Norwegian Krone,6,Millions,,,33217.509,,
NOR,Norway,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,NOK,Norwegian Krone,6,Millions,,,35562,P,Provisional value
NOR,Norway,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,NOK,Norwegian Krone,6,Millions,,,5927.997,,
NOR,Norway,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,NOK,Norwegian Krone,6,Millions,,,2206.999,,
NOR,Norway,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,NOK,Norwegian Krone,6,Millions,,,13777.001,,
NOR,Norway,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,NOK,Norwegian Krone,6,Millions,,,13227.997,B,Break
NOR,Norway,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,NOK,Norwegian Krone,6,Millions,,,103763.003,,
NOR,Norway,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,NOK,Norwegian Krone,6,Millions,,,112351,B,Break
NOR,Norway,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,NOK,Norwegian Krone,6,Millions,,,78453.999,,
NOR,Norway,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,NOK,Norwegian Krone,6,Millions,,,77425.003,,
NOR,Norway,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,NOK,Norwegian Krone,6,Millions,,,84765.537,,
