COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
DEU,Germany,ITA,Italy,2010,2010,NBR,Number,0,Units,,,1500000,,
DEU,Germany,ITA,Italy,2011,2011,NBR,Number,0,Units,,,1500000,,
DEU,Germany,ITA,Italy,2012,2012,NBR,Number,0,Units,,,1600000,B,Break
DEU,Germany,ITA,Italy,2013,2013,NBR,Number,0,Units,,,1581000,,
DEU,Germany,ITA,Italy,2014,2014,NBR,Number,0,Units,,,1642000,,
DEU,Germany,NLD,Netherlands,2008,2008,NBR,Number,0,Units,,,3600000,,
DEU,Germany,NLD,Netherlands,2009,2009,NBR,Number,0,Units,,,3700000,,
DEU,Germany,NLD,Netherlands,2010,2010,NBR,Number,0,Units,,,3900000,,
DEU,Germany,NLD,Netherlands,2011,2011,NBR,Number,0,Units,,,4000000,,
DEU,Germany,NLD,Netherlands,2012,2012,NBR,Number,0,Units,,,4200000,B,Break
DEU,Germany,NLD,Netherlands,2013,2013,NBR,Number,0,Units,,,4124000,,
DEU,Germany,NLD,Netherlands,2014,2014,NBR,Number,0,Units,,,4238000,,
DEU,Germany,USA,United States,2008,2008,NBR,Number,0,Units,,,2000000,,
DEU,Germany,USA,United States,2009,2009,NBR,Number,0,Units,,,1900000,,
DEU,Germany,USA,United States,2010,2010,NBR,Number,0,Units,,,2200000,,
DEU,Germany,USA,United States,2011,2011,NBR,Number,0,Units,,,2200000,,
DEU,Germany,USA,United States,2012,2012,NBR,Number,0,Units,,,2300000,B,Break
DEU,Germany,USA,United States,2013,2013,NBR,Number,0,Units,,,2310000,,
DEU,Germany,USA,United States,2014,2014,NBR,Number,0,Units,,,2371000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,15939000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,14915000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,15007000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,16427000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,15518000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,17920000,,
GRC,Greece,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,22033000,,
GRC,Greece,DEU,Germany,2008,2008,NBR,Number,0,Units,,,2278000,,
GRC,Greece,DEU,Germany,2009,2009,NBR,Number,0,Units,,,2364000,,
GRC,Greece,DEU,Germany,2010,2010,NBR,Number,0,Units,,,2039000,,
GRC,Greece,DEU,Germany,2011,2011,NBR,Number,0,Units,,,2240000,,
GRC,Greece,DEU,Germany,2012,2012,NBR,Number,0,Units,,,2109000,,
GRC,Greece,DEU,Germany,2013,2013,NBR,Number,0,Units,,,2268000,,
GRC,Greece,DEU,Germany,2014,2014,NBR,Number,0,Units,,,2459000,,
GRC,Greece,FRA,France,2008,2008,NBR,Number,0,Units,,,910000,,
GRC,Greece,FRA,France,2009,2009,NBR,Number,0,Units,,,962000,,
GRC,Greece,FRA,France,2010,2010,NBR,Number,0,Units,,,868000,,
GRC,Greece,FRA,France,2011,2011,NBR,Number,0,Units,,,1149000,,
GRC,Greece,FRA,France,2012,2012,NBR,Number,0,Units,,,977000,,
GRC,Greece,FRA,France,2013,2013,NBR,Number,0,Units,,,1152000,,
GRC,Greece,FRA,France,2014,2014,NBR,Number,0,Units,,,1463000,,
GRC,Greece,GBR,United Kingdom,2008,2008,NBR,Number,0,Units,,,2496000,,
GRC,Greece,GBR,United Kingdom,2009,2009,NBR,Number,0,Units,,,2112000,,
GRC,Greece,GBR,United Kingdom,2010,2010,NBR,Number,0,Units,,,1802000,,
GRC,Greece,GBR,United Kingdom,2011,2011,NBR,Number,0,Units,,,1758000,,
GRC,Greece,GBR,United Kingdom,2012,2012,NBR,Number,0,Units,,,1921000,,
GRC,Greece,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,1846000,,
GRC,Greece,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,2090000,,
GRC,Greece,ITA,Italy,2008,2008,NBR,Number,0,Units,,,1100000,,
GRC,Greece,ITA,Italy,2009,2009,NBR,Number,0,Units,,,935000,,
GRC,Greece,ITA,Italy,2010,2010,NBR,Number,0,Units,,,844000,,
GRC,Greece,ITA,Italy,2011,2011,NBR,Number,0,Units,,,938000,,
GRC,Greece,ITA,Italy,2012,2012,NBR,Number,0,Units,,,848000,,
GRC,Greece,ITA,Italy,2013,2013,NBR,Number,0,Units,,,964000,,
GRC,Greece,ITA,Italy,2014,2014,NBR,Number,0,Units,,,1118000,,
GRC,Greece,NLD,Netherlands,2008,2008,NBR,Number,0,Units,,,757000,,
GRC,Greece,NLD,Netherlands,2009,2009,NBR,Number,0,Units,,,651000,,
GRC,Greece,NLD,Netherlands,2010,2010,NBR,Number,0,Units,,,528000,,
GRC,Greece,NLD,Netherlands,2011,2011,NBR,Number,0,Units,,,561000,,
GRC,Greece,NLD,Netherlands,2012,2012,NBR,Number,0,Units,,,478000,,
GRC,Greece,NLD,Netherlands,2013,2013,NBR,Number,0,Units,,,581000,,
GRC,Greece,NLD,Netherlands,2014,2014,NBR,Number,0,Units,,,657000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,12653000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,12670000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,13362000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,13620000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,14878000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,14836000,,
HUN,Hungary,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,17253000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,5143000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,4707000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,5181000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,4976000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,6271000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,5803000,,
HUN,Hungary,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,7095000,,
HUN,Hungary,AUT,Austria,2008,2008,NBR,Number,0,Units,,,819000,,
HUN,Hungary,AUT,Austria,2009,2009,NBR,Number,0,Units,,,872000,,
HUN,Hungary,AUT,Austria,2010,2010,NBR,Number,0,Units,,,891000,,
HUN,Hungary,AUT,Austria,2011,2011,NBR,Number,0,Units,,,894000,,
HUN,Hungary,AUT,Austria,2012,2012,NBR,Number,0,Units,,,942000,,
HUN,Hungary,AUT,Austria,2013,2013,NBR,Number,0,Units,,,793000,,
HUN,Hungary,AUT,Austria,2014,2014,NBR,Number,0,Units,,,976000,,
HUN,Hungary,DEU,Germany,2008,2008,NBR,Number,0,Units,,,1914000,,
HUN,Hungary,DEU,Germany,2009,2009,NBR,Number,0,Units,,,2000000,,
HUN,Hungary,DEU,Germany,2010,2010,NBR,Number,0,Units,,,2088000,,
HUN,Hungary,DEU,Germany,2011,2011,NBR,Number,0,Units,,,2084000,,
HUN,Hungary,DEU,Germany,2012,2012,NBR,Number,0,Units,,,2201000,,
HUN,Hungary,DEU,Germany,2013,2013,NBR,Number,0,Units,,,1832000,,
HUN,Hungary,DEU,Germany,2014,2014,NBR,Number,0,Units,,,1898000,,
HUN,Hungary,ROU,Romania,2008,2008,NBR,Number,0,Units,,,521000,,
HUN,Hungary,ROU,Romania,2009,2009,NBR,Number,0,Units,,,523000,,
HUN,Hungary,ROU,Romania,2010,2010,NBR,Number,0,Units,,,535000,,
HUN,Hungary,ROU,Romania,2011,2011,NBR,Number,0,Units,,,686000,,
HUN,Hungary,ROU,Romania,2012,2012,NBR,Number,0,Units,,,591000,,
HUN,Hungary,ROU,Romania,2013,2013,NBR,Number,0,Units,,,589000,,
HUN,Hungary,ROU,Romania,2014,2014,NBR,Number,0,Units,,,758000,,
HUN,Hungary,SVK,Slovak Republic,2008,2008,NBR,Number,0,Units,,,359000,,
HUN,Hungary,SVK,Slovak Republic,2009,2009,NBR,Number,0,Units,,,307000,,
HUN,Hungary,SVK,Slovak Republic,2010,2010,NBR,Number,0,Units,,,361000,,
HUN,Hungary,SVK,Slovak Republic,2011,2011,NBR,Number,0,Units,,,367000,,
HUN,Hungary,SVK,Slovak Republic,2012,2012,NBR,Number,0,Units,,,436000,,
HUN,Hungary,SVK,Slovak Republic,2013,2013,NBR,Number,0,Units,,,639000,,
HUN,Hungary,SVK,Slovak Republic,2014,2014,NBR,Number,0,Units,,,1024000,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,564000,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,565900,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,561622,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,630611,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,768773,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,903349,,
ISL,Iceland,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,1106556,,
ISL,Iceland,DEU,Germany,2008,2008,NBR,Number,0,Units,,,49000,,
ISL,Iceland,DEU,Germany,2009,2009,NBR,Number,0,Units,,,56000,,
ISL,Iceland,DEU,Germany,2010,2010,NBR,Number,0,Units,,,59000,,
ISL,Iceland,DEU,Germany,2011,2011,NBR,Number,0,Units,,,61000,,
ISL,Iceland,DEU,Germany,2012,2012,NBR,Number,0,Units,,,70000,,
ISL,Iceland,DEU,Germany,2013,2013,NBR,Number,0,Units,,,83000,,
ISL,Iceland,DEU,Germany,2014,2014,NBR,Number,0,Units,,,94000,,
ISL,Iceland,FRA,France,2008,2008,NBR,Number,0,Units,,,27000,,
ISL,Iceland,FRA,France,2009,2009,NBR,Number,0,Units,,,30000,,
ISL,Iceland,FRA,France,2010,2010,NBR,Number,0,Units,,,30000,,
ISL,Iceland,FRA,France,2011,2011,NBR,Number,0,Units,,,37000,,
ISL,Iceland,FRA,France,2012,2012,NBR,Number,0,Units,,,42000,,
ISL,Iceland,FRA,France,2013,2013,NBR,Number,0,Units,,,49000,,
ISL,Iceland,FRA,France,2014,2014,NBR,Number,0,Units,,,59000,,
ISL,Iceland,GBR,United Kingdom,2008,2008,NBR,Number,0,Units,,,70000,,
ISL,Iceland,GBR,United Kingdom,2009,2009,NBR,Number,0,Units,,,62000,,
ISL,Iceland,GBR,United Kingdom,2010,2010,NBR,Number,0,Units,,,61000,,
ISL,Iceland,GBR,United Kingdom,2011,2011,NBR,Number,0,Units,,,68000,,
ISL,Iceland,GBR,United Kingdom,2012,2012,NBR,Number,0,Units,,,95000,,
ISL,Iceland,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,137000,,
ISL,Iceland,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,181000,,
ISL,Iceland,NORD,Nordic countries,2008,2008,NBR,Number,0,Units,,,124000,,
ISL,Iceland,NORD,Nordic countries,2009,2009,NBR,Number,0,Units,,,124000,,
ISL,Iceland,NORD,Nordic countries,2010,2010,NBR,Number,0,Units,,,118000,,
ISL,Iceland,NORD,Nordic countries,2011,2011,NBR,Number,0,Units,,,131000,,
ISL,Iceland,NORD,Nordic countries,2012,2012,NBR,Number,0,Units,,,145000,,
ISL,Iceland,NORD,Nordic countries,2013,2013,NBR,Number,0,Units,,,150000,,
ISL,Iceland,NORD,Nordic countries,2014,2014,NBR,Number,0,Units,,,164000,,
ISL,Iceland,USA,United States,2008,2008,NBR,Number,0,Units,,,41000,,
ISL,Iceland,USA,United States,2009,2009,NBR,Number,0,Units,,,44000,,
ISL,Iceland,USA,United States,2010,2010,NBR,Number,0,Units,,,51000,,
ISL,Iceland,USA,United States,2011,2011,NBR,Number,0,Units,,,78000,,
ISL,Iceland,USA,United States,2012,2012,NBR,Number,0,Units,,,95000,,
ISL,Iceland,USA,United States,2013,2013,NBR,Number,0,Units,,,120000,,
ISL,Iceland,USA,United States,2014,2014,NBR,Number,0,Units,,,152000,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,1942698,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,2134245,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,2144318,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,2444245,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,2898011,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,3521824,,
ISL,Iceland,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,4404937,,
IRL,Ireland,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,7839000,,
IRL,Ireland,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,551000,,
IRL,Ireland,DEU,Germany,2008,2008,NBR,Number,0,Units,,,468000,,
IRL,Ireland,DEU,Germany,2009,2009,NBR,Number,0,Units,,,415000,B,Break
IRL,Ireland,DEU,Germany,2010,2010,NBR,Number,0,Units,,,378000,,
IRL,Ireland,DEU,Germany,2011,2011,NBR,Number,0,Units,,,409000,,
IRL,Ireland,DEU,Germany,2012,2012,NBR,Number,0,Units,,,435000,,
IRL,Ireland,DEU,Germany,2013,2013,NBR,Number,0,Units,,,464000,,
IRL,Ireland,DEU,Germany,2014,2014,NBR,Number,0,Units,,,533000,,
IRL,Ireland,FRA,France,2008,2008,NBR,Number,0,Units,,,415000,,
IRL,Ireland,FRA,France,2009,2009,NBR,Number,0,Units,,,377000,B,Break
IRL,Ireland,FRA,France,2010,2010,NBR,Number,0,Units,,,338000,,
IRL,Ireland,FRA,France,2011,2011,NBR,Number,0,Units,,,378000,,
IRL,Ireland,FRA,France,2012,2012,NBR,Number,0,Units,,,382000,,
IRL,Ireland,FRA,France,2013,2013,NBR,Number,0,Units,,,405000,,
IRL,Ireland,FRA,France,2014,2014,NBR,Number,0,Units,,,418000,,
IRL,Ireland,GB,Great Britain,2008,2008,NBR,Number,0,Units,,,3872000,,
IRL,Ireland,GB,Great Britain,2009,2009,NBR,Number,0,Units,,,2987000,B,Break
IRL,Ireland,GB,Great Britain,2010,2010,NBR,Number,0,Units,,,2562000,,
IRL,Ireland,GB,Great Britain,2011,2011,NBR,Number,0,Units,,,2623000,,
IRL,Ireland,GB,Great Britain,2012,2012,NBR,Number,0,Units,,,2518000,,
IRL,Ireland,GB,Great Britain,2013,2013,NBR,Number,0,Units,,,2641000,,
IRL,Ireland,GB,Great Britain,2014,2014,NBR,Number,0,Units,,,2789000,,
IRL,Ireland,OTH_EUR,Other Europe,2008,2008,NBR,Number,0,Units,,,776000,,
IRL,Ireland,OTH_EUR,Other Europe,2009,2009,NBR,Number,0,Units,,,1492000,B,Break
IRL,Ireland,OTH_EUR,Other Europe,2010,2010,NBR,Number,0,Units,,,1270000,,
IRL,Ireland,OTH_EUR,Other Europe,2011,2011,NBR,Number,0,Units,,,1382000,,
IRL,Ireland,OTH_EUR,Other Europe,2012,2012,NBR,Number,0,Units,,,1415000,,
IRL,Ireland,OTH_EUR,Other Europe,2013,2013,NBR,Number,0,Units,,,1461000,,
IRL,Ireland,OTH_EUR,Other Europe,2014,2014,NBR,Number,0,Units,,,1521000,,
IRL,Ireland,USA_CAN,United States/Canada,2008,2008,NBR,Number,0,Units,,,1005000,,
IRL,Ireland,USA_CAN,United States/Canada,2009,2009,NBR,Number,0,Units,,,905000,B,Break
IRL,Ireland,USA_CAN,United States/Canada,2010,2010,NBR,Number,0,Units,,,849000,,
IRL,Ireland,USA_CAN,United States/Canada,2011,2011,NBR,Number,0,Units,,,889000,,
IRL,Ireland,USA_CAN,United States/Canada,2012,2012,NBR,Number,0,Units,,,922000,,
IRL,Ireland,USA_CAN,United States/Canada,2013,2013,NBR,Number,0,Units,,,1012000,,
IRL,Ireland,USA_CAN,United States/Canada,2014,2014,NBR,Number,0,Units,,,1121000,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,70718861,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,71692233,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,73225218,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,75866002,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,76292848,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,76762339,,
ITA,Italy,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,77694032,,
ITA,Italy,AUT,Austria,2008,2008,NBR,Number,0,Units,,,6573010,,
ITA,Italy,AUT,Austria,2009,2009,NBR,Number,0,Units,,,7317666,,
ITA,Italy,AUT,Austria,2010,2010,NBR,Number,0,Units,,,7660061,,
ITA,Italy,AUT,Austria,2011,2011,NBR,Number,0,Units,,,6502564,,
ITA,Italy,AUT,Austria,2012,2012,NBR,Number,0,Units,,,6929749,,
ITA,Italy,AUT,Austria,2013,2013,NBR,Number,0,Units,,,6606530,,
ITA,Italy,AUT,Austria,2014,2014,NBR,Number,0,Units,,,6583584,,
ITA,Italy,CHE,Switzerland,2008,2008,NBR,Number,0,Units,,,12007628,,
ITA,Italy,CHE,Switzerland,2009,2009,NBR,Number,0,Units,,,12234105,,
ITA,Italy,CHE,Switzerland,2010,2010,NBR,Number,0,Units,,,13297391,,
ITA,Italy,CHE,Switzerland,2011,2011,NBR,Number,0,Units,,,13565237,,
ITA,Italy,CHE,Switzerland,2012,2012,NBR,Number,0,Units,,,13145021,,
ITA,Italy,CHE,Switzerland,2013,2013,NBR,Number,0,Units,,,12985489,,
ITA,Italy,CHE,Switzerland,2014,2014,NBR,Number,0,Units,,,13412015,,
ITA,Italy,DEU,Germany,2008,2008,NBR,Number,0,Units,,,11516663,,
ITA,Italy,DEU,Germany,2009,2009,NBR,Number,0,Units,,,11422068,,
ITA,Italy,DEU,Germany,2010,2010,NBR,Number,0,Units,,,10856813,,
ITA,Italy,DEU,Germany,2011,2011,NBR,Number,0,Units,,,11681707,,
ITA,Italy,DEU,Germany,2012,2012,NBR,Number,0,Units,,,11679304,,
ITA,Italy,DEU,Germany,2013,2013,NBR,Number,0,Units,,,10971379,,
ITA,Italy,DEU,Germany,2014,2014,NBR,Number,0,Units,,,10674627,,
ITA,Italy,FRA,France,2008,2008,NBR,Number,0,Units,,,10106993,,
ITA,Italy,FRA,France,2009,2009,NBR,Number,0,Units,,,10167722,,
ITA,Italy,FRA,France,2010,2010,NBR,Number,0,Units,,,9975721,,
ITA,Italy,FRA,France,2011,2011,NBR,Number,0,Units,,,10164931,,
ITA,Italy,FRA,France,2012,2012,NBR,Number,0,Units,,,10245551,,
ITA,Italy,FRA,France,2013,2013,NBR,Number,0,Units,,,10361116,,
ITA,Italy,FRA,France,2014,2014,NBR,Number,0,Units,,,11259638,,
ITA,Italy,SVN,Slovenia,2008,2008,NBR,Number,0,Units,,,3899696,,
ITA,Italy,SVN,Slovenia,2009,2009,NBR,Number,0,Units,,,4225605,,
ITA,Italy,SVN,Slovenia,2010,2010,NBR,Number,0,Units,,,4116591,,
ITA,Italy,SVN,Slovenia,2011,2011,NBR,Number,0,Units,,,4394000,,
ITA,Italy,SVN,Slovenia,2012,2012,NBR,Number,0,Units,,,4071000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,8351000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,6790000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,8611000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,6219000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,8368000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,10364000,,
JPN,Japan,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,13413000,,
JPN,Japan,CHN,China,2008,2008,NBR,Number,0,Units,,,1000000,,
JPN,Japan,CHN,China,2009,2009,NBR,Number,0,Units,,,1006000,,
JPN,Japan,CHN,China,2010,2010,NBR,Number,0,Units,,,1413000,,
JPN,Japan,CHN,China,2011,2011,NBR,Number,0,Units,,,1043000,,
JPN,Japan,CHN,China,2012,2012,NBR,Number,0,Units,,,1430000,,
JPN,Japan,CHN,China,2013,2013,NBR,Number,0,Units,,,1314000,,
JPN,Japan,CHN,China,2014,2014,NBR,Number,0,Units,,,2409000,,
JPN,Japan,HKG,"Hong Kong, China",2008,2008,NBR,Number,0,Units,,,550000,,
JPN,Japan,HKG,"Hong Kong, China",2009,2009,NBR,Number,0,Units,,,450000,,
JPN,Japan,HKG,"Hong Kong, China",2010,2010,NBR,Number,0,Units,,,509000,,
JPN,Japan,HKG,"Hong Kong, China",2011,2011,NBR,Number,0,Units,,,365000,,
JPN,Japan,HKG,"Hong Kong, China",2012,2012,NBR,Number,0,Units,,,482000,,
JPN,Japan,HKG,"Hong Kong, China",2013,2013,NBR,Number,0,Units,,,746000,,
JPN,Japan,HKG,"Hong Kong, China",2014,2014,NBR,Number,0,Units,,,926000,,
JPN,Japan,KOR,Korea,2008,2008,NBR,Number,0,Units,,,2382000,,
JPN,Japan,KOR,Korea,2009,2009,NBR,Number,0,Units,,,1587000,,
JPN,Japan,KOR,Korea,2010,2010,NBR,Number,0,Units,,,2440000,,
JPN,Japan,KOR,Korea,2011,2011,NBR,Number,0,Units,,,1658000,,
JPN,Japan,KOR,Korea,2012,2012,NBR,Number,0,Units,,,2044000,,
JPN,Japan,KOR,Korea,2013,2013,NBR,Number,0,Units,,,2456000,,
JPN,Japan,KOR,Korea,2014,2014,NBR,Number,0,Units,,,2755000,,
JPN,Japan,TWN,Chinese Taipei,2008,2008,NBR,Number,0,Units,,,1390000,,
JPN,Japan,TWN,Chinese Taipei,2009,2009,NBR,Number,0,Units,,,1024000,,
JPN,Japan,TWN,Chinese Taipei,2010,2010,NBR,Number,0,Units,,,1268000,,
JPN,Japan,TWN,Chinese Taipei,2011,2011,NBR,Number,0,Units,,,994000,,
JPN,Japan,TWN,Chinese Taipei,2012,2012,NBR,Number,0,Units,,,1467000,,
JPN,Japan,TWN,Chinese Taipei,2013,2013,NBR,Number,0,Units,,,2211000,,
JPN,Japan,TWN,Chinese Taipei,2014,2014,NBR,Number,0,Units,,,2830000,,
JPN,Japan,USA,United States,2008,2008,NBR,Number,0,Units,,,768000,,
JPN,Japan,USA,United States,2009,2009,NBR,Number,0,Units,,,700000,,
JPN,Japan,USA,United States,2010,2010,NBR,Number,0,Units,,,727000,,
JPN,Japan,USA,United States,2011,2011,NBR,Number,0,Units,,,566000,,
JPN,Japan,USA,United States,2012,2012,NBR,Number,0,Units,,,717000,,
JPN,Japan,USA,United States,2013,2013,NBR,Number,0,Units,,,799000,,
JPN,Japan,USA,United States,2014,2014,NBR,Number,0,Units,,,892000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,6891000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,7818000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,8798000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,9795000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,11140000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,12176000,,
KOR,Korea,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,14202000,,
KOR,Korea,CHN,China,2008,2008,NBR,Number,0,Units,,,1168000,,
KOR,Korea,CHN,China,2009,2009,NBR,Number,0,Units,,,1342000,,
KOR,Korea,CHN,China,2010,2010,NBR,Number,0,Units,,,1875000,,
KOR,Korea,CHN,China,2011,2011,NBR,Number,0,Units,,,2220000,,
KOR,Korea,CHN,China,2012,2012,NBR,Number,0,Units,,,2837000,,
KOR,Korea,CHN,China,2013,2013,NBR,Number,0,Units,,,4327000,,
KOR,Korea,CHN,China,2014,2014,NBR,Number,0,Units,,,6127000,,
KOR,Korea,JPN,Japan,2008,2008,NBR,Number,0,Units,,,2378000,,
KOR,Korea,JPN,Japan,2009,2009,NBR,Number,0,Units,,,3053000,,
KOR,Korea,JPN,Japan,2010,2010,NBR,Number,0,Units,,,3023000,,
KOR,Korea,JPN,Japan,2011,2011,NBR,Number,0,Units,,,3289000,,
KOR,Korea,JPN,Japan,2012,2012,NBR,Number,0,Units,,,3519000,,
KOR,Korea,JPN,Japan,2013,2013,NBR,Number,0,Units,,,2748000,,
KOR,Korea,JPN,Japan,2014,2014,NBR,Number,0,Units,,,2280000,,
KOR,Korea,TWN,Chinese Taipei,2008,2008,NBR,Number,0,Units,,,320000,,
KOR,Korea,TWN,Chinese Taipei,2009,2009,NBR,Number,0,Units,,,381000,,
KOR,Korea,TWN,Chinese Taipei,2010,2010,NBR,Number,0,Units,,,406000,,
KOR,Korea,TWN,Chinese Taipei,2011,2011,NBR,Number,0,Units,,,428000,,
KOR,Korea,TWN,Chinese Taipei,2012,2012,NBR,Number,0,Units,,,548000,,
KOR,Korea,TWN,Chinese Taipei,2013,2013,NBR,Number,0,Units,,,544000,,
KOR,Korea,TWN,Chinese Taipei,2014,2014,NBR,Number,0,Units,,,644000,,
